GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SubscriptDeclarationContext,53,0,4,0,12,0,11,0,9,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExpressionElementListContext,33,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OptionalBindingHeadContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TupleTypeBodyContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolAssociatedTypeDeclarationContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.VariableDeclarationHeadContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.EnumDefContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BalancedTokenContext,59,0,4,0,13,0,12,0,10,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CatchClauseContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.CaseLabelContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DeclarationModifiersContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DeinitializerDeclarationContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.BuildConfigurationContext,51,0,4,0,12,0,11,0,9,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.UnionStyleEnumContext,47,0,4,0,11,0,10,0,8,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExpressionPatternContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolMemberDeclarationsContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.FunctionDeclarationContext,53,0,4,0,12,0,11,0,9,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GetterSetterBlockContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ClosureExpressionContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SubscriptResultContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ExtensionDeclarationContext,59,0,4,0,13,0,12,0,10,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SwitchStatementContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolIdentifierContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftLexer,14,1952,0,8,7,22,7,6,7,2
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PostfixOperatorDeclarationContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ClassNameContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.GetterClauseContext,35,0,4,0,9,0,8,0,6,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.DefaultArgumentClauseContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.OptionalBindingContinuationContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ClosureSignatureContext,47,0,4,0,11,0,10,0,8,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.TupleTypeElementContext,47,0,4,0,11,0,10,0,8,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.SubscriptHeadContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.AttributeArgumentClauseContext,29,0,4,0,8,0,7,0,5,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.ProtocolSubscriptDeclarationContext,41,0,4,0,10,0,9,0,7,0
PMD Swift,net.sourceforge.pmd.lang.swift.antlr4,SwiftParser.PostfixOperatorContext,29,0,4,0,8,0,7,0,5,0
